DateTime,Date,Product,Category,Qty,MRP,Discount_Pct,Selling_Price,Revenue,Customer,Payment_Method
2025-09-21 15:36,2025-09-21,Charger,Electronics,2,800,5,760,1520,CUST0010,Cash
2025-09-21 16:38,2025-09-21,Face Cream,Beauty,1,410,0,410,410,CUST0290,Cash
2025-09-21 16:30,2025-09-21,Face Cream,Beauty,1,380,0,380,380,CUST0197,UPI
2025-09-21 14:11,2025-09-21,Lipstick,Beauty,3,500,0,500,1500,CUST0139,Debit Card
2025-09-21 14:26,2025-09-21,Watch,Accessories,2,3420,5,3249,6498,CUST0127,UPI
2025-09-21 15:50,2025-09-21,Kids' Dress,Clothing,1,730,0,730,730,CUST0049,UPI
2025-09-21 17:09,2025-09-21,Power Bank,Electronics,3,1290,0,1290,3870,CUST0165,Cash
2025-09-21 13:01,2025-09-21,Sports Shoes,Footwear,1,2460,15,2091,2091,CUST0249,UPI
2025-09-21 14:04,2025-09-21,Chocolate Box,Food & Gifts,1,610,0,610,610,CUST0026,UPI
2025-09-21 20:08,2025-09-21,Notebook Set,Stationery,1,190,10,171,171,CUST0006,Credit Card
2025-09-21 13:10,2025-09-21,Jacket,Clothing,1,2920,0,2920,2920,CUST0150,Debit Card
2025-09-21 15:31,2025-09-21,Earrings,Accessories,1,340,15,289,289,CUST0119,UPI
2025-09-21 18:58,2025-09-21,Backpack,Bags,1,1070,5,1016,1016,CUST0099,Cash
2025-09-21 12:07,2025-09-21,Backpack,Bags,3,1080,0,1080,3240,CUST0132,Debit Card
2025-09-21 12:35,2025-09-21,Face Cream,Beauty,1,390,5,370,370,CUST0163,Credit Card
2025-09-21 14:42,2025-09-21,Cap,Accessories,2,300,0,300,600,CUST0126,Credit Card
2025-09-21 19:27,2025-09-21,Saree,Clothing,1,1830,0,1830,1830,CUST0242,Credit Card
2025-09-21 12:52,2025-09-21,Wallet,Bags,3,760,0,760,2280,CUST0108,Cash
2025-09-21 13:35,2025-09-21,Lipstick,Beauty,1,510,10,459,459,CUST0104,UPI
2025-09-21 13:32,2025-09-21,Toy Car,Toys,1,460,0,460,460,CUST0210,Credit Card
2025-09-21 19:23,2025-09-21,Sports Shoes,Footwear,1,2420,5,2299,2299,CUST0064,UPI
2025-09-21 12:27,2025-09-21,Women's Kurti,Clothing,2,760,0,760,1520,CUST0057,Cash
2025-09-21 13:55,2025-09-21,Chocolate Box,Food & Gifts,1,580,5,551,551,CUST0027,UPI
2025-09-21 16:53,2025-09-21,Earrings,Accessories,3,350,0,350,1050,CUST0271,Credit Card
2025-09-21 17:37,2025-09-21,Charger,Electronics,1,810,0,810,810,CUST0180,Credit Card
2025-09-21 18:55,2025-09-21,Pen Set,Stationery,1,140,5,133,133,CUST0284,UPI
2025-09-21 10:55,2025-09-21,Toy Car,Toys,1,450,0,450,450,CUST0117,UPI
2025-09-21 18:15,2025-09-21,Board Game,Toys,2,770,0,770,1540,CUST0170,UPI
2025-09-21 20:52,2025-09-21,Charger,Electronics,2,800,20,640,1280,CUST0026,Cash
2025-09-21 17:03,2025-09-21,Earrings,Accessories,1,350,0,350,350,CUST0266,UPI
2025-09-21 15:15,2025-09-21,Saree,Clothing,2,1950,0,1950,3900,CUST0074,UPI
2025-09-21 19:13,2025-09-21,Handbag,Accessories,1,1480,5,1406,1406,CUST0042,UPI
2025-09-21 19:59,2025-09-21,Cap,Accessories,1,290,0,290,290,CUST0021,Credit Card
2025-09-21 12:46,2025-09-21,Watch,Accessories,1,3510,0,3510,3510,CUST0133,Cash
2025-09-21 17:06,2025-09-21,Toy Car,Toys,2,450,0,450,900,CUST0207,Cash
2025-09-21 14:56,2025-09-21,Sunglasses,Accessories,2,640,0,640,1280,CUST0011,UPI
2025-09-21 17:22,2025-09-21,Earrings,Accessories,2,350,15,297,594,CUST0113,Cash
2025-09-21 15:34,2025-09-21,Kids' Dress,Clothing,1,710,15,603,603,CUST0101,UPI
2025-09-21 20:35,2025-09-21,Perfume,Beauty,1,1220,10,1098,1098,CUST0142,Cash
2025-09-21 17:55,2025-09-21,Notebook Set,Stationery,1,200,0,200,200,CUST0296,UPI
2025-09-21 11:29,2025-09-21,Power Bank,Electronics,1,1350,15,1147,1147,CUST0249,Cash
2025-09-21 14:54,2025-09-21,Headphones,Electronics,2,2020,15,1717,3434,CUST0230,Cash
2025-09-21 20:39,2025-09-21,Face Cream,Beauty,3,390,5,370,1110,CUST0277,UPI
2025-09-21 16:53,2025-09-21,Board Game,Toys,1,770,5,731,731,CUST0231,Credit Card
2025-09-21 20:05,2025-09-21,Phone Cover,Electronics,1,240,0,240,240,CUST0082,UPI
2025-09-21 13:44,2025-09-21,Sports Shoes,Footwear,1,2550,0,2550,2550,CUST0046,UPI
2025-09-21 09:33,2025-09-21,Cap,Accessories,1,280,0,280,280,CUST0118,UPI
2025-09-21 11:15,2025-09-21,Lipstick,Beauty,3,480,0,480,1440,CUST0297,UPI
2025-09-21 16:56,2025-09-21,Charger,Electronics,1,760,5,722,722,CUST0039,UPI
2025-09-21 17:58,2025-09-21,Face Cream,Beauty,2,380,10,342,684,CUST0282,Cash
2025-09-21 21:52,2025-09-21,Cap,Accessories,2,300,5,285,570,CUST0276,Cash
2025-09-21 20:48,2025-09-21,Notebook Set,Stationery,1,190,0,190,190,CUST0012,UPI
2025-09-22 20:05,2025-09-22,Sunglasses,Accessories,1,640,0,640,640,CUST0008,UPI
2025-09-22 17:16,2025-09-22,Board Game,Toys,1,770,10,693,693,CUST0189,Debit Card
2025-09-22 18:38,2025-09-22,Sunglasses,Accessories,2,640,0,640,1280,CUST0114,Credit Card
2025-09-22 19:20,2025-09-22,Socks (3pk),Clothing,1,200,0,200,200,CUST0083,Cash
2025-09-22 17:32,2025-09-22,Handbag,Accessories,4,1460,10,1314,5256,CUST0224,Debit Card
2025-09-22 17:40,2025-09-22,Notebook Set,Stationery,1,200,0,200,200,CUST0085,Cash
2025-09-22 11:19,2025-09-22,Notebook Set,Stationery,1,200,0,200,200,CUST0186,Debit Card
2025-09-22 20:32,2025-09-22,Pen Set,Stationery,2,150,15,127,254,CUST0131,Cash
2025-09-22 15:16,2025-09-22,Pen Set,Stationery,1,140,0,140,140,CUST0295,UPI
2025-09-22 10:07,2025-09-22,Chocolate Box,Food & Gifts,1,580,0,580,580,CUST0094,Debit Card
2025-09-22 11:04,2025-09-22,Toy Car,Toys,1,460,20,368,368,CUST0243,UPI
2025-09-22 19:57,2025-09-22,Backpack,Bags,1,1040,15,884,884,CUST0106,UPI
2025-09-22 13:06,2025-09-22,Cap,Accessories,1,310,5,294,294,CUST0211,UPI
2025-09-22 11:08,2025-09-22,Chocolate Box,Food & Gifts,2,600,5,570,1140,CUST0016,UPI
2025-09-22 11:03,2025-09-22,Lipstick,Beauty,1,480,10,432,432,CUST0207,UPI
2025-09-22 13:16,2025-09-22,Earrings,Accessories,1,330,0,330,330,CUST0053,Credit Card
2025-09-22 10:34,2025-09-22,Watch,Accessories,1,3590,5,3410,3410,CUST0208,Cash
2025-09-22 12:10,2025-09-22,Power Bank,Electronics,4,1260,0,1260,5040,CUST0081,Cash
2025-09-22 13:26,2025-09-22,Sunglasses,Accessories,1,620,5,589,589,CUST0185,UPI
2025-09-22 13:55,2025-09-22,Wallet,Bags,3,750,0,750,2250,CUST0196,UPI
2025-09-22 12:03,2025-09-22,Face Cream,Beauty,1,380,0,380,380,CUST0098,Credit Card
2025-09-22 13:29,2025-09-22,Jeans,Clothing,1,1340,10,1206,1206,CUST0104,Debit Card
2025-09-22 10:30,2025-09-22,Board Game,Toys,1,790,0,790,790,CUST0034,Debit Card
2025-09-22 20:38,2025-09-22,Phone Cover,Electronics,2,250,0,250,500,CUST0275,UPI
2025-09-22 12:46,2025-09-22,Toy Car,Toys,1,440,20,352,352,CUST0083,Cash
2025-09-22 10:25,2025-09-22,Socks (3pk),Clothing,1,200,0,200,200,CUST0296,UPI
2025-09-22 19:59,2025-09-22,Power Bank,Electronics,1,1340,20,1072,1072,CUST0038,Credit Card
2025-09-22 15:19,2025-09-22,Sunglasses,Accessories,2,670,5,636,1272,CUST0168,UPI
2025-09-22 17:44,2025-09-22,Headphones,Electronics,2,1980,5,1881,3762,CUST0179,Cash
2025-09-22 10:59,2025-09-22,Women's Kurti,Clothing,1,780,0,780,780,CUST0265,UPI
2025-09-22 13:43,2025-09-22,Lipstick,Beauty,1,510,10,459,459,CUST0006,Credit Card
2025-09-22 12:01,2025-09-22,Saree,Clothing,1,1870,0,1870,1870,CUST0032,UPI
2025-09-22 12:21,2025-09-22,Chocolate Box,Food & Gifts,2,620,5,589,1178,CUST0098,Cash
2025-09-22 10:29,2025-09-22,Dry Fruits Pack,Food & Gifts,1,930,20,744,744,CUST0007,UPI
2025-09-22 12:40,2025-09-22,Backpack,Bags,2,1040,0,1040,2080,CUST0188,Debit Card
2025-09-22 19:27,2025-09-22,Headphones,Electronics,1,2050,0,2050,2050,CUST0013,UPI
2025-09-22 18:40,2025-09-22,Charger,Electronics,1,810,0,810,810,CUST0297,UPI
2025-09-22 12:17,2025-09-22,Charger,Electronics,1,770,0,770,770,CUST0071,UPI
2025-09-23 10:52,2025-09-23,Saree,Clothing,3,1810,0,1810,5430,CUST0234,UPI
2025-09-23 12:36,2025-09-23,Women's Kurti,Clothing,1,760,0,760,760,CUST0089,UPI
2025-09-23 17:23,2025-09-23,Power Bank,Electronics,1,1250,0,1250,1250,CUST0025,UPI
2025-09-23 10:49,2025-09-23,Saree,Clothing,1,1860,10,1674,1674,CUST0207,Credit Card
2025-09-23 11:55,2025-09-23,Face Cream,Beauty,1,380,10,342,342,CUST0179,Credit Card
2025-09-23 11:09,2025-09-23,Backpack,Bags,1,1060,0,1060,1060,CUST0105,Credit Card
2025-09-23 15:17,2025-09-23,Watch,Accessories,1,3540,0,3540,3540,CUST0072,UPI
2025-09-23 17:05,2025-09-23,Jeans,Clothing,1,1290,0,1290,1290,CUST0052,Cash
2025-09-23 18:44,2025-09-23,Power Bank,Electronics,1,1320,0,1320,1320,CUST0162,UPI
2025-09-23 15:22,2025-09-23,Phone Cover,Electronics,1,240,15,204,204,CUST0071,Debit Card
2025-09-23 17:08,2025-09-23,Chocolate Box,Food & Gifts,1,620,0,620,620,CUST0246,UPI
2025-09-23 13:47,2025-09-23,Pen Set,Stationery,1,150,0,150,150,CUST0099,Cash
2025-09-23 18:54,2025-09-23,Board Game,Toys,2,770,10,693,1386,CUST0035,Credit Card
2025-09-23 18:38,2025-09-23,Sandals,Footwear,1,910,5,864,864,CUST0232,Debit Card
2025-09-23 12:12,2025-09-23,Board Game,Toys,1,760,15,646,646,CUST0084,Cash
2025-09-23 10:27,2025-09-23,Phone Cover,Electronics,1,250,5,237,237,CUST0263,Cash
2025-09-23 10:55,2025-09-23,Jacket,Clothing,1,2880,0,2880,2880,CUST0193,Cash
2025-09-23 20:49,2025-09-23,Chocolate Box,Food & Gifts,2,590,5,560,1120,CUST0092,Credit Card
2025-09-23 20:45,2025-09-23,Women's Kurti,Clothing,4,810,15,688,2752,CUST0199,UPI
2025-09-23 20:12,2025-09-23,Perfume,Beauty,3,1160,5,1102,3306,CUST0081,UPI
2025-09-23 17:30,2025-09-23,Face Cream,Beauty,2,400,0,400,800,CUST0167,Cash
2025-09-23 20:26,2025-09-23,Socks (3pk),Clothing,2,200,15,170,340,CUST0226,Cash
2025-09-23 10:16,2025-09-23,Watch,Accessories,1,3520,5,3344,3344,CUST0096,Cash
2025-09-23 18:33,2025-09-23,Headphones,Electronics,3,2050,0,2050,6150,CUST0255,UPI
2025-09-23 19:11,2025-09-23,Shampoo,Beauty,1,280,0,280,280,CUST0230,UPI
2025-09-23 10:34,2025-09-23,Phone Cover,Electronics,1,250,0,250,250,CUST0173,Credit Card
2025-09-23 18:29,2025-09-23,Sandals,Footwear,1,900,10,810,810,CUST0029,Cash
2025-09-23 12:19,2025-09-23,Kids' Dress,Clothing,1,680,10,612,612,CUST0292,UPI
2025-09-24 10:21,2025-09-24,Shampoo,Beauty,1,300,0,300,300,CUST0236,UPI
2025-09-24 10:00,2025-09-24,Charger,Electronics,1,800,0,800,800,CUST0192,UPI
2025-09-24 10:57,2025-09-24,Watch,Accessories,1,3640,0,3640,3640,CUST0209,UPI
2025-09-24 12:32,2025-09-24,Socks (3pk),Clothing,1,200,15,170,170,CUST0232,UPI
2025-09-24 10:16,2025-09-24,Cap,Accessories,3,280,0,280,840,CUST0215,UPI
2025-09-24 18:19,2025-09-24,Sunglasses,Accessories,1,640,0,640,640,CUST0075,Credit Card
2025-09-24 13:30,2025-09-24,Shampoo,Beauty,1,310,5,294,294,CUST0055,Debit Card
2025-09-24 14:27,2025-09-24,Pen Set,Stationery,1,140,0,140,140,CUST0240,Debit Card
2025-09-24 11:35,2025-09-24,Saree,Clothing,1,1960,0,1960,1960,CUST0031,Credit Card
2025-09-24 20:09,2025-09-24,Socks (3pk),Clothing,1,190,0,190,190,CUST0006,Credit Card
2025-09-24 19:34,2025-09-24,Phone Cover,Electronics,1,250,15,212,212,CUST0093,UPI
2025-09-24 17:57,2025-09-24,Women's Kurti,Clothing,3,780,0,780,2340,CUST0142,Credit Card
2025-09-24 12:51,2025-09-24,Board Game,Toys,3,820,0,820,2460,CUST0287,UPI
2025-09-24 12:10,2025-09-24,Sports Shoes,Footwear,1,2480,0,2480,2480,CUST0085,UPI
2025-09-24 17:52,2025-09-24,Handbag,Accessories,1,1500,15,1275,1275,CUST0017,Debit Card
2025-09-24 12:32,2025-09-24,Earrings,Accessories,3,340,0,340,1020,CUST0205,Debit Card
2025-09-24 13:24,2025-09-24,Board Game,Toys,1,830,5,788,788,CUST0027,Debit Card
2025-09-24 11:23,2025-09-24,Women's Kurti,Clothing,1,830,0,830,830,CUST0223,UPI
2025-09-24 17:41,2025-09-24,Cap,Accessories,1,290,0,290,290,CUST0168,Credit Card
2025-09-24 12:59,2025-09-24,Charger,Electronics,1,770,0,770,770,CUST0193,Cash
2025-09-24 20:15,2025-09-24,Phone Cover,Electronics,1,250,0,250,250,CUST0270,Debit Card
2025-09-24 17:35,2025-09-24,Shampoo,Beauty,1,300,0,300,300,CUST0001,UPI
2025-09-24 19:32,2025-09-24,Sunglasses,Accessories,1,630,0,630,630,CUST0202,Cash
2025-09-24 17:36,2025-09-24,Pen Set,Stationery,2,140,5,133,266,CUST0128,Credit Card
2025-09-25 18:15,2025-09-25,Toy Car,Toys,4,440,0,440,1760,CUST0221,UPI
2025-09-25 10:52,2025-09-25,Women's Kurti,Clothing,2,810,15,688,1376,CUST0226,UPI
2025-09-25 19:50,2025-09-25,Perfume,Beauty,1,1140,0,1140,1140,CUST0269,Credit Card
2025-09-25 13:04,2025-09-25,Chocolate Box,Food & Gifts,1,590,0,590,590,CUST0231,UPI
2025-09-25 17:34,2025-09-25,Men's T-Shirt,Clothing,2,610,0,610,1220,CUST0211,Debit Card
2025-09-25 12:54,2025-09-25,Phone Cover,Electronics,2,260,0,260,520,CUST0159,Cash
2025-09-25 18:51,2025-09-25,Sandals,Footwear,1,900,0,900,900,CUST0129,Cash
2025-09-25 19:39,2025-09-25,Jacket,Clothing,1,3120,5,2964,2964,CUST0134,Credit Card
2025-09-25 18:17,2025-09-25,Notebook Set,Stationery,1,200,0,200,200,CUST0121,Cash
2025-09-25 11:32,2025-09-25,Dry Fruits Pack,Food & Gifts,1,850,0,850,850,CUST0171,UPI
2025-09-25 10:23,2025-09-25,Shampoo,Beauty,1,300,20,240,240,CUST0002,UPI
2025-09-25 13:55,2025-09-25,Backpack,Bags,1,1050,0,1050,1050,CUST0184,Cash
2025-09-25 10:19,2025-09-25,Wallet,Bags,1,740,10,666,666,CUST0104,UPI
2025-09-25 13:56,2025-09-25,Men's T-Shirt,Clothing,1,570,0,570,570,CUST0279,Cash
2025-09-25 19:54,2025-09-25,Phone Cover,Electronics,1,240,5,228,228,CUST0020,UPI
2025-09-25 18:09,2025-09-25,Power Bank,Electronics,1,1310,5,1244,1244,CUST0152,Debit Card
2025-09-25 17:04,2025-09-25,Lipstick,Beauty,1,490,10,441,441,CUST0159,Cash
2025-09-25 17:28,2025-09-25,Cap,Accessories,2,280,0,280,560,CUST0076,UPI
2025-09-25 12:49,2025-09-25,Lipstick,Beauty,2,510,0,510,1020,CUST0082,Credit Card
2025-09-25 19:13,2025-09-25,Notebook Set,Stationery,2,200,0,200,400,CUST0256,Debit Card
2025-09-25 20:16,2025-09-25,Wallet,Bags,1,740,5,703,703,CUST0098,UPI
2025-09-25 17:37,2025-09-25,Toy Car,Toys,1,450,0,450,450,CUST0198,UPI
2025-09-25 10:06,2025-09-25,Sports Shoes,Footwear,1,2380,0,2380,2380,CUST0013,UPI
2025-09-25 13:20,2025-09-25,Jacket,Clothing,1,3060,0,3060,3060,CUST0242,UPI
2025-09-25 19:21,2025-09-25,Sandals,Footwear,1,890,0,890,890,CUST0282,UPI
2025-09-25 13:51,2025-09-25,Phone Cover,Electronics,1,250,5,237,237,CUST0161,Debit Card
2025-09-25 20:46,2025-09-25,Cap,Accessories,1,290,0,290,290,CUST0111,Cash
2025-09-25 11:46,2025-09-25,Earrings,Accessories,1,350,0,350,350,CUST0014,UPI
2025-09-25 19:28,2025-09-25,Perfume,Beauty,2,1240,10,1116,2232,CUST0138,Cash
2025-09-25 13:25,2025-09-25,Saree,Clothing,1,1920,0,1920,1920,CUST0128,UPI
2025-09-25 10:29,2025-09-25,Jacket,Clothing,1,2890,15,2456,2456,CUST0205,Credit Card
2025-09-25 13:49,2025-09-25,Women's Kurti,Clothing,2,830,0,830,1660,CUST0051,UPI
2025-09-25 12:39,2025-09-25,Earrings,Accessories,1,350,15,297,297,CUST0145,Debit Card
2025-09-25 10:06,2025-09-25,Jeans,Clothing,1,1320,0,1320,1320,CUST0033,UPI
2025-09-25 13:39,2025-09-25,Pen Set,Stationery,1,140,10,126,126,CUST0093,UPI
2025-09-25 11:10,2025-09-25,Men's T-Shirt,Clothing,2,620,5,589,1178,CUST0065,Credit Card
2025-09-25 10:44,2025-09-25,Wallet,Bags,1,720,5,684,684,CUST0148,Debit Card
2025-09-25 13:40,2025-09-25,Kids' Dress,Clothing,1,660,10,594,594,CUST0172,Credit Card
2025-09-25 20:35,2025-09-25,Phone Cover,Electronics,1,240,0,240,240,CUST0007,UPI
2025-09-25 17:16,2025-09-25,Board Game,Toys,1,800,0,800,800,CUST0054,Credit Card
2025-09-25 13:39,2025-09-25,Toy Car,Toys,1,450,0,450,450,CUST0214,Credit Card
2025-09-25 19:35,2025-09-25,Jeans,Clothing,1,1310,0,1310,1310,CUST0293,Debit Card
2025-09-25 20:06,2025-09-25,Kids' Dress,Clothing,1,680,0,680,680,CUST0173,Credit Card
2025-09-25 11:08,2025-09-25,Headphones,Electronics,1,2080,0,2080,2080,CUST0040,Debit Card
2025-09-25 16:13,2025-09-25,Saree,Clothing,3,1890,10,1701,5103,CUST0033,UPI
2025-09-26 14:59,2025-09-26,Face Cream,Beauty,1,390,5,370,370,CUST0007,Credit Card
2025-09-26 12:14,2025-09-26,Charger,Electronics,1,790,5,750,750,CUST0245,UPI
2025-09-26 12:04,2025-09-26,Pen Set,Stationery,1,140,5,133,133,CUST0227,UPI
2025-09-26 17:25,2025-09-26,Sunglasses,Accessories,1,620,15,527,527,CUST0030,UPI
2025-09-26 10:00,2025-09-26,Board Game,Toys,2,800,0,800,1600,CUST0024,Cash
2025-09-26 14:23,2025-09-26,Charger,Electronics,1,820,20,656,656,CUST0282,Cash
2025-09-26 18:13,2025-09-26,Backpack,Bags,1,1060,0,1060,1060,CUST0019,Cash
2025-09-26 19:04,2025-09-26,Dry Fruits Pack,Food & Gifts,1,900,0,900,900,CUST0085,UPI
2025-09-26 10:00,2025-09-26,Kids' Dress,Clothing,2,730,15,620,1240,CUST0118,Credit Card
2025-09-26 18:52,2025-09-26,Pen Set,Stationery,1,140,0,140,140,CUST0218,UPI
2025-09-26 17:37,2025-09-26,Notebook Set,Stationery,1,200,0,200,200,CUST0215,Cash
2025-09-26 18:06,2025-09-26,Jeans,Clothing,3,1240,10,1116,3348,CUST0196,Debit Card
2025-09-26 20:14,2025-09-26,Sunglasses,Accessories,1,640,15,544,544,CUST0229,Debit Card
2025-09-26 19:39,2025-09-26,Cap,Accessories,1,290,0,290,290,CUST0164,UPI
2025-09-26 12:39,2025-09-26,Perfume,Beauty,2,1170,0,1170,2340,CUST0169,Cash
2025-09-26 12:46,2025-09-26,Charger,Electronics,1,790,0,790,790,CUST0196,UPI
2025-09-26 12:37,2025-09-26,Jacket,Clothing,1,2890,10,2601,2601,CUST0008,Cash
2025-09-26 10:34,2025-09-26,Board Game,Toys,1,830,0,830,830,CUST0268,UPI
2025-09-26 19:27,2025-09-26,Watch,Accessories,1,3430,0,3430,3430,CUST0217,Debit Card
2025-09-26 13:12,2025-09-26,Saree,Clothing,1,1880,0,1880,1880,CUST0018,Debit Card
2025-09-27 19:39,2025-09-27,Women's Kurti,Clothing,1,820,0,820,820,CUST0191,UPI
2025-09-27 16:39,2025-09-27,Face Cream,Beauty,1,390,10,351,351,CUST0252,Debit Card
2025-09-27 15:11,2025-09-27,Toy Car,Toys,1,440,10,396,396,CUST0295,Credit Card
2025-09-27 16:54,2025-09-27,Wallet,Bags,2,740,15,629,1258,CUST0028,UPI
2025-09-27 19:28,2025-09-27,Handbag,Accessories,1,1570,0,1570,1570,CUST0299,UPI
2025-09-27 15:59,2025-09-27,Headphones,Electronics,1,1970,0,1970,1970,CUST0276,Debit Card
2025-09-27 11:38,2025-09-27,Socks (3pk),Clothing,3,200,5,190,570,CUST0068,Debit Card
2025-09-27 16:55,2025-09-27,Watch,Accessories,1,3650,0,3650,3650,CUST0200,Cash
2025-09-27 20:50,2025-09-27,Board Game,Toys,1,780,0,780,780,CUST0279,Credit Card
2025-09-27 13:37,2025-09-27,Sports Shoes,Footwear,2,2560,5,2432,4864,CUST0068,UPI
2025-09-27 17:43,2025-09-27,Women's Kurti,Clothing,1,780,10,702,702,CUST0180,Credit Card
2025-09-27 16:36,2025-09-27,Jeans,Clothing,1,1250,15,1062,1062,CUST0031,Debit Card
2025-09-27 11:35,2025-09-27,Earrings,Accessories,1,340,10,306,306,CUST0178,UPI
2025-09-27 13:13,2025-09-27,Power Bank,Electronics,1,1240,20,992,992,CUST0294,Debit Card
2025-09-27 18:26,2025-09-27,Men's T-Shirt,Clothing,2,610,0,610,1220,CUST0066,UPI
2025-09-27 14:02,2025-09-27,Handbag,Accessories,1,1490,15,1266,1266,CUST0182,UPI
2025-09-27 18:48,2025-09-27,Sports Shoes,Footwear,1,2430,15,2065,2065,CUST0063,UPI
2025-09-27 17:29,2025-09-27,Sunglasses,Accessories,1,630,10,567,567,CUST0233,Debit Card
2025-09-27 15:47,2025-09-27,Cap,Accessories,1,300,0,300,300,CUST0092,UPI
2025-09-27 21:49,2025-09-27,Charger,Electronics,1,760,20,608,608,CUST0107,UPI
2025-09-27 17:41,2025-09-27,Kids' Dress,Clothing,1,710,10,639,639,CUST0176,UPI
2025-09-27 12:45,2025-09-27,Lipstick,Beauty,1,470,0,470,470,CUST0220,UPI
2025-09-27 14:34,2025-09-27,Women's Kurti,Clothing,1,760,20,608,608,CUST0200,Cash
2025-09-27 15:17,2025-09-27,Charger,Electronics,1,820,0,820,820,CUST0183,Debit Card
2025-09-27 19:59,2025-09-27,Pen Set,Stationery,1,150,10,135,135,CUST0121,UPI
2025-09-27 20:48,2025-09-27,Earrings,Accessories,1,350,10,315,315,CUST0107,UPI
2025-09-27 15:44,2025-09-27,Perfume,Beauty,1,1170,0,1170,1170,CUST0104,UPI
2025-09-27 19:33,2025-09-27,Socks (3pk),Clothing,1,190,0,190,190,CUST0060,UPI
2025-09-27 18:27,2025-09-27,Backpack,Bags,1,1050,0,1050,1050,CUST0142,Debit Card
2025-09-27 18:20,2025-09-27,Lipstick,Beauty,2,480,5,456,912,CUST0085,Credit Card
2025-09-27 19:43,2025-09-27,Handbag,Accessories,1,1550,10,1395,1395,CUST0089,Debit Card
2025-09-27 10:23,2025-09-27,Chocolate Box,Food & Gifts,1,600,0,600,600,CUST0223,UPI
2025-09-27 14:58,2025-09-27,Handbag,Accessories,3,1430,10,1287,3861,CUST0300,UPI
2025-09-27 16:13,2025-09-27,Saree,Clothing,1,1870,0,1870,1870,CUST0145,UPI
2025-09-27 15:25,2025-09-27,Wallet,Bags,2,720,0,720,1440,CUST0282,UPI
2025-09-27 14:18,2025-09-27,Wallet,Bags,2,740,5,703,1406,CUST0121,UPI
2025-09-27 15:22,2025-09-27,Backpack,Bags,1,1140,0,1140,1140,CUST0218,UPI
2025-09-27 13:34,2025-09-27,Board Game,Toys,2,810,0,810,1620,CUST0129,Credit Card
2025-09-27 18:46,2025-09-27,Sunglasses,Accessories,1,670,5,636,636,CUST0171,Credit Card
2025-09-27 13:54,2025-09-27,Men's T-Shirt,Clothing,1,590,0,590,590,CUST0162,Debit Card
2025-09-28 19:40,2025-09-28,Backpack,Bags,1,1050,0,1050,1050,CUST0067,Credit Card
2025-09-28 15:45,2025-09-28,Socks (3pk),Clothing,1,200,0,200,200,CUST0122,Debit Card
2025-09-28 12:06,2025-09-28,Men's T-Shirt,Clothing,1,610,5,579,579,CUST0282,Cash
2025-09-28 11:58,2025-09-28,Saree,Clothing,1,1840,20,1472,1472,CUST0244,UPI
2025-09-28 11:38,2025-09-28,Perfume,Beauty,1,1140,15,969,969,CUST0050,Debit Card
2025-09-28 12:15,2025-09-28,Notebook Set,Stationery,1,200,0,200,200,CUST0230,Credit Card
2025-09-28 16:51,2025-09-28,Chocolate Box,Food & Gifts,3,620,5,589,1767,CUST0203,UPI
2025-09-28 11:58,2025-09-28,Socks (3pk),Clothing,2,190,5,180,360,CUST0080,UPI
2025-09-28 16:05,2025-09-28,Phone Cover,Electronics,2,230,5,218,436,CUST0299,Cash
2025-09-28 16:03,2025-09-28,Chocolate Box,Food & Gifts,1,570,0,570,570,CUST0049,UPI
2025-09-28 09:48,2025-09-28,Sunglasses,Accessories,1,610,10,549,549,CUST0238,Debit Card
2025-09-28 19:25,2025-09-28,Power Bank,Electronics,2,1260,15,1071,2142,CUST0283,UPI
2025-09-28 13:51,2025-09-28,Jeans,Clothing,1,1250,15,1062,1062,CUST0184,UPI
2025-09-28 16:38,2025-09-28,Cap,Accessories,1,280,0,280,280,CUST0297,UPI
2025-09-28 17:57,2025-09-28,Backpack,Bags,1,1060,0,1060,1060,CUST0194,Cash
2025-09-28 15:13,2025-09-28,Notebook Set,Stationery,1,190,0,190,190,CUST0251,UPI
2025-09-28 12:55,2025-09-28,Handbag,Accessories,1,1430,20,1144,1144,CUST0288,Cash
2025-09-28 19:41,2025-09-28,Notebook Set,Stationery,1,190,0,190,190,CUST0081,Cash
2025-09-28 20:59,2025-09-28,Backpack,Bags,3,1110,5,1054,3162,CUST0267,UPI
2025-09-28 18:31,2025-09-28,Power Bank,Electronics,2,1310,0,1310,2620,CUST0164,Cash
2025-09-28 14:33,2025-09-28,Jacket,Clothing,1,3060,15,2601,2601,CUST0138,UPI
2025-09-28 14:42,2025-09-28,Dry Fruits Pack,Food & Gifts,3,910,20,728,2184,CUST0241,UPI
2025-09-28 19:30,2025-09-28,Notebook Set,Stationery,3,200,0,200,600,CUST0098,Credit Card
2025-09-28 14:06,2025-09-28,Toy Car,Toys,1,440,5,418,418,CUST0147,Debit Card
2025-09-28 15:38,2025-09-28,Jacket,Clothing,1,3090,0,3090,3090,CUST0296,UPI
2025-09-28 13:25,2025-09-28,Earrings,Accessories,1,350,0,350,350,CUST0114,Credit Card
2025-09-28 15:19,2025-09-28,Handbag,Accessories,4,1520,5,1444,5776,CUST0091,UPI
2025-09-28 14:46,2025-09-28,Jeans,Clothing,1,1300,0,1300,1300,CUST0102,UPI
